TimeStamp,IR,RED,X,Y,Z,Heart Rate,Respiration Rate,SPO2,Error Rate,(Window Size)
614586,114499,106617,0.03,-0.03,1.03,,,,,
614658,113485,106250,0.03,-0.03,1.03,,,,,
614725,113022,106242,0.03,-0.03,1.03,,,,,
615550,113211,106358,0.03,-0.02,1.04,,,,,
615611,112868,106245,0.03,-0.03,1.03,,,,,
615648,113017,106319,0.03,-0.03,1.04,,,,,
615693,113254,106397,0.03,-0.02,1.04,,,,,
615740,113392,106462,0.02,-0.02,1.03,,,,,
615808,113396,106431,0.03,-0.02,1.04,,,,,
615879,113552,106568,0.03,-0.03,1.03,,,,,
615948,113877,106673,0.03,-0.03,1.04,,,,,
616017,114026,106707,0.03,-0.03,1.04,,,,,
616088,114247,106809,0.03,-0.03,1.03,,,,,
616157,114478,106892,0.03,-0.03,1.04,,,,,
616226,114567,106939,0.03,-0.03,1.04,,,,,
616296,114869,107027,0.02,-0.03,1.04,,,,,
616367,114866,106932,0.02,-0.03,1.04,,,,,
616436,112946,106252,0.03,-0.03,1.04,,,,,
616507,112953,106297,0.03,-0.02,1.04,,,,,
616604,113148,106389,0.03,-0.03,1.03,,,,,
616653,113513,106522,0.02,-0.03,1.03,,,,,
616713,113479,106490,0.03,-0.03,1.03,,,,,
616789,113631,106569,0.03,-0.03,1.04,,,,,
616853,113923,106732,0.03,-0.03,1.03,,,,,
616922,114092,106763,0.03,-0.03,1.03,,,,,
616995,114371,106874,0.03,-0.02,1.04,,,,,
617081,114568,106978,0.03,-0.03,1.04,,,,,
617180,114854,107071,0.03,-0.02,1.04,,,,,
618016,114668,107000,0.03,-0.03,1.03,,,,,
618083,114786,107067,0.03,-0.03,1.03,,,,,
618127,115041,107162,0.03,-0.03,1.04,,,,,
618169,115169,107166,0.03,-0.03,1.04,,,,,
618208,114960,106958,0.03,-0.03,1.03,,,,,
618277,113988,106523,0.03,-0.03,1.03,,,,,
618348,112732,106220,0.03,-0.02,1.03,,,,,
618417,112839,106312,0.03,-0.03,1.04,,,,,
618488,113018,106393,0.03,-0.03,1.04,,,,,
618558,113290,106423,0.03,-0.03,1.03,,,,,
618626,113279,106490,0.03,-0.03,1.03,,,,,
618696,113630,106641,0.03,-0.03,1.03,,,,,
618788,113787,106699,0.03,-0.03,1.04,,,,,
619841,114156,106852,0.03,-0.03,1.04,,,,,
619890,114407,106975,0.03,-0.03,1.03,,,,,
619930,114505,107016,0.03,-0.03,1.03,,,,,
619972,114610,107101,0.03,-0.03,1.03,,,,,
620019,114722,107109,0.03,-0.03,1.04,,,,,
620094,114843,107159,0.03,-0.03,1.04,,,,,
620158,115134,107239,0.03,-0.02,1.04,,,,,
620235,113784,106560,0.02,-0.03,1.04,,,,,
620301,112966,106314,0.03,-0.03,1.04,,,,,
620369,112826,106360,0.03,-0.03,1.04,,,,,
620438,113261,106552,0.03,-0.02,1.03,,,,,
620507,113370,106563,0.03,-0.03,1.03,,,,,
620579,113302,106607,0.02,-0.03,1.03,,,,,
620647,113418,106642,0.03,-0.03,1.03,,,,,
620717,113866,106804,0.02,-0.02,1.04,,,,,
620786,114017,106871,0.03,-0.03,1.03,,,,,
620857,114326,107020,0.03,-0.02,1.04,,,,,
620926,114415,107026,0.03,-0.03,1.03,,,,,
620997,114701,107137,0.03,-0.03,1.03,,,,,
621067,114794,107184,0.03,-0.03,1.03,,,,,
621135,115106,107259,0.03,-0.02,1.03,,,,,
621210,114875,107005,0.03,-0.03,1.03,,,,,
621275,112559,106225,0.03,-0.03,1.03,,,,,
621344,112427,106232,0.03,-0.03,1.03,,,,,
621415,112724,106378,0.03,-0.02,1.03,,,,,
621485,112906,106441,0.02,-0.02,1.03,,,,,
621554,112921,106460,0.03,-0.03,1.04,,,,,
621623,113041,106531,0.03,-0.03,1.03,,,,,
621695,113229,106598,0.03,-0.03,1.03,,,,,
621765,113670,106762,0.03,-0.02,1.04,,,,,
621833,113894,106843,0.03,-0.03,1.03,,,,,
621903,114012,106909,0.03,-0.03,1.03,,,,,
621975,114268,107036,0.03,-0.03,1.03,,,,,
622043,114388,107076,0.03,-0.03,1.03,,,,,
622115,114628,107129,0.03,-0.03,1.03,,,,,
622182,113846,106596,0.03,-0.02,1.03,,,,,
622266,112713,106226,0.03,-0.03,1.03,,,,,
623401,112422,106272,0.03,-0.03,1.03,,,,,
623452,112631,106404,0.03,-0.03,1.03,,,,,
623524,112739,106430,0.03,-0.03,1.04,,,,,
623572,113046,106544,0.03,-0.03,1.03,,,,,
623614,113207,106633,0.03,-0.03,1.03,,,,,
623657,113345,106691,0.03,-0.03,1.03,,,,,
623722,113468,106736,0.03,-0.03,1.03,,,,,
623792,113642,106779,0.03,-0.03,1.03,,,,,
623873,113839,106888,0.03,-0.03,1.03,,,,,
623931,113945,106924,0.03,-0.02,1.03,,,,,
624001,112762,106214,0.03,-0.03,1.04,,,,,
624097,111590,105973,0.03,-0.03,1.04,,,,,
624140,111692,106036,0.03,-0.03,1.04,,,,,
624211,111868,106123,0.03,-0.03,1.04,,,,,
624280,112199,106188,0.02,-0.03,1.03,,,,,
624350,112157,106202,0.03,-0.02,1.04,,,,,
624419,112381,106328,0.02,-0.03,1.04,,,,,
624489,112544,106392,0.02,-0.03,1.04,,,,,
624559,112875,106497,0.03,-0.03,1.03,,,,,
624655,112986,106559,0.03,-0.03,1.03,,,,,
624700,113208,106632,0.03,-0.03,1.04,,,,,
624772,113302,106702,0.03,-0.02,1.04,,,,,
624838,112886,106286,0.03,-0.03,1.03,,,,,
624908,111712,105884,0.03,-0.03,1.03,,,,,
624977,111157,105817,0.03,-0.03,1.04,,,,,
625048,111252,105868,0.03,-0.02,1.03,,,,,
625118,111657,106036,0.03,-0.03,1.04,,,,,
625187,111708,106028,0.03,-0.03,1.04,,,,,
625258,111730,106067,0.03,-0.03,1.03,,,,,
625328,112135,106232,0.03,-0.02,1.04,,,,,
625396,112434,106368,0.03,-0.02,1.03,,,,,
625466,112551,106411,0.03,-0.03,1.03,,,,,
625536,112751,106507,0.03,-0.02,1.03,,,,,
625607,112937,106536,0.03,-0.03,1.04,,,,,
625676,112581,106196,0.03,-0.02,1.03,,,,,
625745,110780,105663,0.03,-0.02,1.03,,,,,
625819,111024,105764,0.03,-0.02,1.04,,,,,
626756,111246,105898,0.03,-0.03,1.04,,,,,
626815,111518,105985,0.03,-0.03,1.03,,,,,
626854,111683,106076,0.03,-0.02,1.03,,,,,
626894,111868,106131,0.03,-0.02,1.04,,,,,
626945,112040,106193,0.03,-0.03,1.03,,,,,
627032,112192,106251,0.03,-0.03,1.03,,,,,
627084,112496,106357,0.03,-0.03,1.03,,,,,
628257,110796,105630,0.03,-0.03,1.04,,,,,
628296,110804,105688,0.03,-0.03,1.04,,,,,
628335,111017,105771,0.02,-0.03,1.04,,,,,
628386,111221,105856,0.03,-0.03,1.03,,,,,
628455,111491,105945,0.03,-0.03,1.03,,,,,
628525,111559,105911,0.03,-0.03,1.03,,,,,
628595,111590,105979,0.03,-0.03,1.03,,,,,
628664,111987,106192,0.03,-0.03,1.04,,,,,
628734,112186,106231,0.02,-0.03,1.03,,,,,
628804,112519,106347,0.03,-0.03,1.03,,,,,
